binarize,average,distribution,sample_size,stat,pvalue
True,True,equal,20.0,-0.07565943614459655,0.8884
True,True,equal,20.0,-0.032145373057689004,0.6091
True,True,equal,20.0,-0.018082087236439465,0.4996
True,True,equal,20.0,-0.08077344204622294,0.9964
True,True,equal,20.0,0.007346557438862871,0.2978
True,True,equal,20.0,0.05385679600021391,0.1869
True,True,equal,20.0,-0.062200521509864444,0.9126
True,True,equal,20.0,-0.031987331265178866,0.5523
True,True,equal,20.0,0.21282681994107405,0.0254
True,True,equal,20.0,-0.0055104863025015995,0.4212
True,True,equal,20.0,0.06015028645479673,0.2098
True,True,equal,20.0,-0.061189637400211355,0.8442
True,True,equal,20.0,0.07119229831796572,0.1592
True,True,equal,20.0,0.0033158308311848467,0.4037
True,True,equal,20.0,-0.017679598296744935,0.5343
True,True,same_mean,20.0,0.06931281174208592,0.1358
True,True,same_mean,20.0,-0.051329120803679164,0.7401
True,True,same_mean,20.0,-0.05105455368993198,0.6948
True,True,same_mean,20.0,-0.02958081702724648,0.6525
True,True,same_mean,20.0,0.0982184458013749,0.0963
True,True,same_mean,20.0,0.025606685565409168,0.2517
True,True,same_mean,20.0,-0.03300851925179649,0.5125
True,True,same_mean,20.0,0.023663820951938495,0.2324
True,True,same_mean,20.0,-0.04041275241920051,0.6489
True,True,same_mean,20.0,-0.05165480586466155,0.6902
True,True,same_mean,20.0,-0.06686062891863691,0.9839
True,True,same_mean,20.0,-0.06526277729939062,0.7701
True,True,same_mean,20.0,0.025779482511924277,0.1991
True,True,same_mean,20.0,-0.051884521741324394,0.7736
True,True,same_mean,20.0,-0.012015785197281218,0.4853
True,True,same_mean,20.0,-0.06321703085587636,0.8077
True,True,same_mean,20.0,-0.0607948839458129,0.7735
True,True,same_mean,20.0,-0.06569807877826936,0.787
True,True,same_mean,20.0,0.08766699037185886,0.1066
True,True,same_mean,20.0,-0.04672827165050138,0.804
True,True,diff_mean,20.0,nan,1
True,True,diff_mean,20.0,nan,1
True,True,diff_mean,20.0,0.9854441442821124,0.0001
True,True,diff_mean,20.0,1.0,0.0001
True,True,diff_mean,20.0,1.0,0.0001
True,True,diff_mean,20.0,1.0,0.0001
True,True,diff_mean,20.0,0.9886476366220188,0.0001
True,True,diff_mean,20.0,nan,1
True,True,diff_mean,20.0,0.9941867319806187,0.0001
True,True,diff_mean,20.0,nan,1
True,True,diff_mean,20.0,nan,1
True,True,diff_mean,20.0,0.9900132266308632,0.0001
True,True,diff_mean,20.0,1.0,0.0001
True,True,diff_mean,20.0,0.9932891888035043,0.0001
True,True,diff_mean,20.0,0.9884724990932934,0.0001
True,True,diff_mean,20.0,nan,1
True,True,diff_mean,20.0,0.9947506458711377,0.0001
True,True,diff_mean,20.0,0.9925981578256938,0.0001
True,True,diff_mean,20.0,0.9938802395531349,0.0001
True,True,diff_mean,20.0,nan,1
True,True,equal,30.0,0.010391678322166491,0.3499
True,True,equal,30.0,-0.01242093682028921,0.5344
True,True,equal,30.0,-0.010032859315635871,0.4221
True,True,equal,30.0,-0.02781634316464796,0.6421
True,True,equal,30.0,-0.006563853616095603,0.3876
True,True,equal,30.0,-0.02963024456765091,0.6501
True,True,equal,30.0,-0.04108161633161019,0.8268
True,True,equal,30.0,-0.00022438318171316105,0.3891
True,True,equal,30.0,-0.006331384344711228,0.409
True,True,equal,30.0,0.00417918619952506,0.3685
True,True,equal,30.0,-0.04788793048023148,0.8998
True,True,equal,30.0,-0.04370086844532695,0.8335
True,True,equal,30.0,0.012628441831797345,0.2948
True,True,equal,30.0,-0.02979223239589212,0.761
True,True,equal,30.0,0.0019883432253126046,0.3234
True,True,equal,30.0,-0.018698185499891364,0.5939
True,True,equal,30.0,-0.007421366408852306,0.4378
True,True,equal,30.0,0.0003340176185965375,0.42
True,True,equal,30.0,-0.044697482225870624,0.914
True,True,equal,30.0,-0.019534677770692625,0.5738
True,True,same_mean,30.0,-0.0479268017197606,0.9336
True,True,same_mean,30.0,-0.015762477340609458,0.4638
True,True,same_mean,30.0,-0.03634355570434069,0.7
True,True,same_mean,30.0,-0.03177361562558066,0.7218
True,True,same_mean,30.0,0.017601532533351304,0.2721
True,True,same_mean,30.0,-0.04786641775072852,0.9918
True,True,same_mean,30.0,-0.044692764501054576,0.9638
True,True,same_mean,30.0,-0.01890174425777238,0.5815
True,True,same_mean,30.0,-0.022456452311109716,0.6004
True,True,same_mean,30.0,-0.04034446065212181,0.8369
True,True,same_mean,30.0,-0.014781432562953866,0.5603
True,True,same_mean,30.0,0.11210181849617196,0.0452
True,True,same_mean,30.0,-0.04798187077850629,0.9445
True,True,same_mean,30.0,0.0006786303078675873,0.3979
True,True,same_mean,30.0,0.27218472502657504,0.005
True,True,same_mean,30.0,-0.028868689773675182,0.6769
True,True,same_mean,30.0,0.013267693815990526,0.2664
True,True,same_mean,30.0,-0.029351358122384527,0.6757
True,True,same_mean,30.0,0.009694316091821992,0.3101
True,True,same_mean,30.0,-0.04875662557713221,0.9428
True,True,diff_mean,30.0,0.9840671387692626,0.0001
True,True,diff_mean,30.0,0.9925467991473567,0.0001
True,True,diff_mean,30.0,nan,1
True,True,diff_mean,30.0,nan,1
True,True,diff_mean,30.0,1.0,0.0001
True,True,diff_mean,30.0,0.9875156566781674,0.0001
True,True,diff_mean,30.0,nan,1
True,True,diff_mean,30.0,0.9903959858727768,0.0001
True,True,diff_mean,30.0,0.9924258781935903,0.0001
True,True,diff_mean,30.0,nan,1
True,True,diff_mean,30.0,0.991585901428251,0.0001
True,True,diff_mean,30.0,0.9971855577106475,0.0001
True,True,diff_mean,30.0,0.9830047093241505,0.0001
True,True,diff_mean,30.0,0.9910521790998397,0.0001
True,True,diff_mean,30.0,0.9907931478591,0.0001
True,True,diff_mean,30.0,0.9922788016097848,0.0001
True,True,diff_mean,30.0,nan,1
True,True,diff_mean,30.0,nan,1
True,True,diff_mean,30.0,0.9873256531274007,0.0001
True,True,diff_mean,30.0,0.9883107664115853,0.0001
True,True,equal,40.0,-0.020173421700290958,0.6724
True,True,equal,40.0,-0.0037287972559376637,0.4171
True,True,equal,40.0,-0.015692233885888796,0.5786
True,True,equal,40.0,0.008941708300230077,0.2627
True,True,equal,40.0,0.2861192223456356,0.0006
True,True,equal,40.0,0.0006851480656775869,0.3711
True,True,equal,40.0,-0.02505204229587252,0.7503
True,True,equal,40.0,2.0090679156080763e-16,0.3574
True,True,equal,40.0,-0.019274093142149142,0.6696
True,True,equal,40.0,-0.034380168933120486,0.9674
True,True,equal,40.0,-0.02497057910390374,0.7934
True,True,equal,40.0,0.017238025314862855,0.2317
True,True,equal,40.0,-0.02193849580235542,0.6187
True,True,equal,40.0,-0.02977045084186083,0.8416
True,True,equal,40.0,-0.028254427873818332,0.8532
True,True,equal,40.0,0.027492328550375155,0.1719
True,True,equal,40.0,0.02381121119670434,0.1801
True,True,equal,40.0,-0.03028224488739914,0.8328
True,True,equal,40.0,-0.023796492907830938,0.7779
True,True,equal,40.0,-0.012099064061315586,0.522
True,True,same_mean,40.0,0.0066048290265359275,0.2983
True,True,same_mean,40.0,0.00760151982548449,0.2771
True,True,same_mean,40.0,-0.02839261212440453,0.8742
True,True,same_mean,40.0,-0.01695246953683408,0.5801
True,True,same_mean,40.0,0.010260193936817697,0.3008
True,True,same_mean,40.0,-0.030273522047974576,0.8898
True,True,same_mean,40.0,-0.03504496860350778,0.9275
True,True,same_mean,40.0,0.018808959517759898,0.2163
True,True,same_mean,40.0,0.024317916540042603,0.1849
True,True,same_mean,40.0,-0.003141117019278347,0.4133
True,True,same_mean,40.0,0.005276613592625941,0.3127
True,True,same_mean,40.0,0.11174207822647231,0.0325
True,True,same_mean,40.0,0.0008876910222885787,0.3986
True,True,same_mean,40.0,-0.01839507207533479,0.661
True,True,same_mean,40.0,-0.020236378116213496,0.6274
True,True,same_mean,40.0,0.037686299622156645,0.1248
True,True,same_mean,40.0,0.009625207184859421,0.2828
True,True,same_mean,40.0,0.2840178087338949,0.0004
True,True,same_mean,40.0,0.05216262155226096,0.09
True,True,same_mean,40.0,0.0438280649272247,0.1151
True,True,diff_mean,40.0,0.9940251180230564,0.0001
True,True,diff_mean,40.0,0.9917105714863701,0.0001
True,True,diff_mean,40.0,0.9891591845937614,0.0001
True,True,diff_mean,40.0,0.9865985547873835,0.0001
True,True,diff_mean,40.0,1.0,0.0001
True,True,diff_mean,40.0,0.9881483570920107,0.0001
True,True,diff_mean,40.0,0.9909688714813724,0.0001
True,True,diff_mean,40.0,nan,1
True,True,diff_mean,40.0,0.9890972930398054,0.0001
True,True,diff_mean,40.0,0.9925655825667068,0.0001
True,True,diff_mean,40.0,0.974807797571626,0.0001
True,True,diff_mean,40.0,0.9874276983766052,0.0001
True,True,diff_mean,40.0,0.9900087636310649,0.0001
True,True,diff_mean,40.0,0.9823286862303822,0.0001
True,True,diff_mean,40.0,nan,1
True,True,diff_mean,40.0,0.9822709733275741,0.0001
True,True,diff_mean,40.0,0.9886647200307317,0.0001
True,True,diff_mean,40.0,0.9908398894956872,0.0001
True,True,diff_mean,40.0,0.9900087636310626,0.0001
True,True,diff_mean,40.0,0.9895038254078701,0.0001
True,True,equal,50.0,0.05449563470728975,0.0592
True,True,equal,50.0,-0.025628922814104168,0.9349
True,True,equal,50.0,-0.02587303769603232,0.8698
True,True,equal,50.0,0.027071934747873817,0.1522
True,True,equal,50.0,0.15829897093466327,0.0043
True,True,equal,50.0,-0.01685285442635317,0.6672
True,True,equal,50.0,-0.0246644016946125,0.931
True,True,equal,50.0,-0.009175407929229537,0.4897
True,True,equal,50.0,-0.012586500060601934,0.5601
True,True,equal,50.0,-0.02658425945304311,0.9189
True,True,equal,50.0,-0.029589103256393478,0.9717
True,True,equal,50.0,-0.010482566654175489,0.5415
True,True,equal,50.0,0.041997889606309166,0.0934
True,True,equal,50.0,-0.01082064280583509,0.5144
True,True,equal,50.0,-0.02594016384940585,0.906
True,True,equal,50.0,0.002573376357937183,0.3386
True,True,equal,50.0,-0.015777933063025204,0.6451
True,True,equal,50.0,-0.025667870048532982,0.8852
True,True,equal,50.0,-0.02162148507490557,0.8259
True,True,equal,50.0,0.034180081780114675,0.1171
True,True,same_mean,50.0,0.03169361855921373,0.1266
True,True,same_mean,50.0,-0.012637909364892445,0.5578
True,True,same_mean,50.0,0.07659002227745315,0.0399
True,True,same_mean,50.0,0.11064006468945843,0.023
True,True,same_mean,50.0,-0.011913637329782263,0.5677
True,True,same_mean,50.0,-0.025866225842597124,0.9195
True,True,same_mean,50.0,0.018539547862994936,0.1923
True,True,same_mean,50.0,-0.014370757983623583,0.5982
True,True,same_mean,50.0,-0.017419733675242716,0.6777
True,True,same_mean,50.0,0.13529744038886746,0.0103
True,True,same_mean,50.0,-0.022803846876555567,0.8473
True,True,same_mean,50.0,0.04667818404607647,0.0772
True,True,same_mean,50.0,0.07065791290573406,0.0419
True,True,same_mean,50.0,-0.02452379056221941,0.8915
True,True,same_mean,50.0,-0.03017289496452585,0.951
True,True,same_mean,50.0,-0.020034927798999798,0.7527
True,True,same_mean,50.0,0.036243722015892155,0.1045
True,True,same_mean,50.0,-0.02140563016129104,0.8359
True,True,same_mean,50.0,-0.017834255333207677,0.6998
True,True,same_mean,50.0,0.059740367178542364,0.0507
True,True,diff_mean,50.0,0.9914943723753838,0.0001
True,True,diff_mean,50.0,0.9868024707472086,0.0001
True,True,diff_mean,50.0,0.9886477015208643,0.0001
True,True,diff_mean,50.0,0.9930920009424457,0.0001
True,True,diff_mean,50.0,0.987014860018177,0.0001
True,True,diff_mean,50.0,0.984547628091315,0.0001
True,True,diff_mean,50.0,0.992443367772003,0.0001
True,True,diff_mean,50.0,0.982154337021162,0.0001
True,True,diff_mean,50.0,0.9939946712044286,0.0001
True,True,diff_mean,50.0,0.9765367519501874,0.0001
True,True,diff_mean,50.0,0.9819592042900124,0.0001
True,True,diff_mean,50.0,nan,1
True,True,diff_mean,50.0,0.9840000531349302,0.0001
True,True,diff_mean,50.0,1.0,0.0001
True,True,diff_mean,50.0,0.9910599621163582,0.0001
True,True,diff_mean,50.0,0.991518142207703,0.0001
True,True,diff_mean,50.0,nan,1
True,True,diff_mean,50.0,0.9897207466356427,0.0001
True,True,diff_mean,50.0,0.9863751546613587,0.0001
True,True,diff_mean,50.0,0.9927284237927861,0.0001
True,True,equal,60.0,-0.015601451154780763,0.7247
True,True,equal,60.0,-0.0037917481559859825,0.4271
True,True,equal,60.0,-0.017181959804359555,0.8215
True,True,equal,60.0,-0.02014213913620113,0.8846
True,True,equal,60.0,-0.0067933911734892865,0.5019
True,True,equal,60.0,-0.014737839099914982,0.6786
True,True,equal,60.0,-0.025649128128731786,0.9942
True,True,equal,60.0,0.0009483745193534801,0.3396
True,True,equal,60.0,0.005847780977643061,0.2839
True,True,equal,60.0,-0.02434539695499173,0.992
True,True,equal,60.0,-0.005261298536939424,0.4489
True,True,equal,60.0,-0.009232640074679563,0.5573
True,True,equal,60.0,-0.012599748564382224,0.675
True,True,equal,60.0,-0.020179106803411485,0.9115
True,True,equal,60.0,0.020865154839565168,0.153
True,True,equal,60.0,-0.0037455041749732835,0.4052
True,True,equal,60.0,-0.01591590912301699,0.7829
True,True,equal,60.0,-0.013690377876773997,0.6987
True,True,equal,60.0,-0.02432941514041171,0.9807
True,True,equal,60.0,0.002007920943642357,0.3029
True,True,same_mean,60.0,-0.021866289498876253,0.9162
True,True,same_mean,60.0,0.03634663130442749,0.0817
True,True,same_mean,60.0,-0.02404054706948567,0.9591
True,True,same_mean,60.0,-0.016249921210533678,0.7288
True,True,same_mean,60.0,-0.004206308202345116,0.4126
True,True,same_mean,60.0,-0.013487093441316846,0.631
True,True,same_mean,60.0,-0.0197979644015328,0.8537
True,True,same_mean,60.0,-0.01608889786864614,0.7682
True,True,same_mean,60.0,0.10202851908223413,0.0137
True,True,same_mean,60.0,0.015744383307627875,0.1808
True,True,same_mean,60.0,-0.010904809737976836,0.578
True,True,same_mean,60.0,0.029543120117944133,0.106
True,True,same_mean,60.0,0.09085960180953782,0.0287
True,True,same_mean,60.0,-0.01533238645518228,0.735
True,True,same_mean,60.0,-0.020013022608447097,0.8888
True,True,same_mean,60.0,-0.019548532105253178,0.8766
True,True,same_mean,60.0,-0.02098888139388115,0.944
True,True,same_mean,60.0,-0.011323328863703021,0.5776
True,True,same_mean,60.0,-0.002153958081617749,0.4095
True,True,same_mean,60.0,-0.010311128945599938,0.5475
True,True,diff_mean,60.0,0.9846818564417495,0.0001
True,True,diff_mean,60.0,0.9882112513675497,0.0001
True,True,diff_mean,60.0,0.9936981969436253,0.0001
True,True,diff_mean,60.0,0.9910974612123753,0.0001
True,True,diff_mean,60.0,0.9968360606660204,0.0001
True,True,diff_mean,60.0,0.9926041895771327,0.0001
True,True,diff_mean,60.0,0.9826340036068265,0.0001
True,True,diff_mean,60.0,0.9894575423725053,0.0001
True,True,diff_mean,60.0,0.9887139829135232,0.0001
True,True,diff_mean,60.0,0.9903043729535016,0.0001
True,True,diff_mean,60.0,0.986400268567233,0.0001
True,True,diff_mean,60.0,0.9818146557675375,0.0001
True,True,diff_mean,60.0,0.9862915849245875,0.0001
True,True,diff_mean,60.0,0.9786778420841838,0.0001
True,True,diff_mean,60.0,0.9903454603058808,0.0001
True,True,diff_mean,60.0,0.9905019394596967,0.0001
True,True,diff_mean,60.0,0.9786152722069411,0.0001
True,True,diff_mean,60.0,0.9858330924875297,0.0001
True,True,diff_mean,60.0,0.9737627563033686,0.0001
True,True,diff_mean,60.0,0.9862001619827677,0.0001
True,True,equal,70.0,-0.004191223570704336,0.47
True,True,equal,70.0,-0.01992929501755867,0.9435
True,True,equal,70.0,-0.013292470599375971,0.7403
True,True,equal,70.0,-0.014898049802294665,0.8081
True,True,equal,70.0,0.016212689319975864,0.16
True,True,equal,70.0,-0.004830383618767865,0.4685
True,True,equal,70.0,0.009353491021595413,0.2319
True,True,equal,70.0,-0.015579123957682002,0.8435
True,True,equal,70.0,-0.004384718531749851,0.4431
True,True,equal,70.0,-0.006521049720067189,0.5367
True,True,equal,70.0,-0.014658223704606182,0.8076
True,True,equal,70.0,-0.011446765546030113,0.6664
True,True,equal,70.0,-0.013760726456246028,0.7661
True,True,equal,70.0,-0.01326689207754643,0.724
True,True,equal,70.0,0.0021934015591733337,0.312
True,True,equal,70.0,-0.003943052103857042,0.4427
True,True,equal,70.0,0.04297964217225413,0.0513
True,True,equal,70.0,-0.017216453501249486,0.8737
True,True,equal,70.0,0.003509381918091487,0.2898
True,True,equal,70.0,-0.016881676647982846,0.8445
True,True,same_mean,70.0,0.007961425333523073,0.2266
True,True,same_mean,70.0,0.0012745371009540778,0.3451
True,True,same_mean,70.0,0.029339450296158916,0.0833
True,True,same_mean,70.0,-0.015439581978847023,0.8556
True,True,same_mean,70.0,-0.00878604289549353,0.5556
True,True,same_mean,70.0,-0.004624553515440056,0.4718
True,True,same_mean,70.0,0.008332525123868222,0.2318
True,True,same_mean,70.0,0.0036509789449736367,0.3093
True,True,same_mean,70.0,-0.021683512410428075,0.9898
True,True,same_mean,70.0,-0.005954608466100727,0.527
True,True,same_mean,70.0,0.049986614600324025,0.0394
True,True,same_mean,70.0,-0.015649615197889807,0.8447
True,True,same_mean,70.0,-0.015597527174177572,0.7633
True,True,same_mean,70.0,-0.0065936695624435725,0.4995
True,True,same_mean,70.0,-0.018447767797673223,0.8748
True,True,same_mean,70.0,-0.004914221055819394,0.4555
True,True,same_mean,70.0,-0.01875420575366416,0.9043
True,True,same_mean,70.0,0.053728069049045056,0.0391
True,True,same_mean,70.0,-0.015462488009607802,0.8065
True,True,same_mean,70.0,0.034249518064828385,0.0694
True,True,diff_mean,70.0,0.9852698286266475,0.0001
True,True,diff_mean,70.0,0.9858096709603567,0.0001
True,True,diff_mean,70.0,0.991745580458898,0.0001
True,True,diff_mean,70.0,0.9854393412240106,0.0001
True,True,diff_mean,70.0,0.9880277073140717,0.0001
True,True,diff_mean,70.0,0.9848012032390223,0.0001
True,True,diff_mean,70.0,0.9876476854901445,0.0001
True,True,diff_mean,70.0,0.9878633557971397,0.0001
True,True,diff_mean,70.0,0.982947706793132,0.0001
True,True,diff_mean,70.0,0.9884445763185298,0.0001
True,True,diff_mean,70.0,0.9877932723459398,0.0001
True,True,diff_mean,70.0,0.9929448787745236,0.0001
True,True,diff_mean,70.0,0.9878186622886026,0.0001
True,True,diff_mean,70.0,0.9879973800661289,0.0001
True,True,diff_mean,70.0,0.992438356876196,0.0001
True,True,diff_mean,70.0,0.9885021781293615,0.0001
True,True,diff_mean,70.0,0.9929872015040836,0.0001
True,True,diff_mean,70.0,0.9845253601773425,0.0001
True,True,diff_mean,70.0,0.9889155404266463,0.0001
True,True,diff_mean,70.0,0.9876596700792564,0.0001
True,True,equal,80.0,0.021796643824299265,0.103
True,True,equal,80.0,-0.014616478583348639,0.8769
True,True,equal,80.0,-0.016147869910549405,0.9107
True,True,equal,80.0,0.0009963898732321726,0.3526
True,True,equal,80.0,0.011281965170837545,0.1868
True,True,equal,80.0,-0.017263024211208698,0.9437
True,True,equal,80.0,-0.005890010234203531,0.5137
True,True,equal,80.0,-0.0069308319766803635,0.5725
True,True,equal,80.0,0.007174597588573192,0.217
True,True,equal,80.0,0.04939222715124694,0.0336
True,True,equal,80.0,0.001799619523704763,0.3258
True,True,equal,80.0,-0.015423531081448616,0.8966
True,True,equal,80.0,-0.006716551655247439,0.5291
True,True,equal,80.0,-0.005714530425303353,0.5314
True,True,equal,80.0,-0.011383129214733438,0.7006
True,True,equal,80.0,-0.014562552240810704,0.8995
True,True,equal,80.0,-0.0017978369954458606,0.3947
True,True,equal,80.0,-0.01175179537277398,0.7176
True,True,equal,80.0,0.0018888364153985834,0.3274
True,True,equal,80.0,0.011768316939970798,0.1883
True,True,same_mean,80.0,0.02619130520360057,0.0878
True,True,same_mean,80.0,0.028036055334633447,0.0755
True,True,same_mean,80.0,0.13184923193468798,0.0007
True,True,same_mean,80.0,-0.017373702504622165,0.9772
True,True,same_mean,80.0,-0.015414779006520522,0.9057
True,True,same_mean,80.0,-0.013019076213736871,0.7804
True,True,same_mean,80.0,-0.0019894853490752536,0.4243
True,True,same_mean,80.0,-0.01054002613202952,0.7031
True,True,same_mean,80.0,0.00768851347082326,0.2289
True,True,same_mean,80.0,-0.0005814069511456498,0.3874
True,True,same_mean,80.0,0.0025072407720691543,0.326
True,True,same_mean,80.0,0.043408367716928846,0.0406
True,True,same_mean,80.0,0.005217520945149918,0.2487
True,True,same_mean,80.0,0.03605611968531787,0.0528
True,True,same_mean,80.0,0.001653227190176904,0.346
True,True,same_mean,80.0,-0.0052097232142018675,0.5276
True,True,same_mean,80.0,0.03958002735030721,0.0467
True,True,same_mean,80.0,-0.0015133524385733143,0.4098
True,True,same_mean,80.0,-0.0201127838664145,0.9983
True,True,same_mean,80.0,-0.006692200817869589,0.5459
True,True,diff_mean,80.0,0.9809554595384329,0.0001
True,True,diff_mean,80.0,0.986038518694233,0.0001
True,True,diff_mean,80.0,0.9825337542801913,0.0001
True,True,diff_mean,80.0,0.984556727052743,0.0001
True,True,diff_mean,80.0,0.9902020405556868,0.0001
True,True,diff_mean,80.0,0.9897266295835869,0.0001
True,True,diff_mean,80.0,0.9850969549426831,0.0001
True,True,diff_mean,80.0,0.986167123231931,0.0001
True,True,diff_mean,80.0,0.9837693957768009,0.0001
True,True,diff_mean,80.0,0.9829771942597295,0.0001
True,True,diff_mean,80.0,0.9909418093471373,0.0001
True,True,diff_mean,80.0,0.9838769988155938,0.0001
True,True,diff_mean,80.0,0.9827288014156426,0.0001
True,True,diff_mean,80.0,0.9955273860079747,0.0001
True,True,diff_mean,80.0,0.9892786566833729,0.0001
True,True,diff_mean,80.0,0.9734118989345206,0.0001
True,True,diff_mean,80.0,0.9915167051072318,0.0001
True,True,diff_mean,80.0,0.9891706368652081,0.0001
True,True,diff_mean,80.0,0.984701409941165,0.0001
True,True,diff_mean,80.0,0.9910758165197281,0.0001
True,True,equal,90.0,-0.005094244441889681,0.5308
True,True,equal,90.0,-0.00626978044954872,0.5303
True,True,equal,90.0,-0.010644435550858151,0.7368
True,True,equal,90.0,-1.780818202089348e-15,0.3636
True,True,equal,90.0,0.005928343691431447,0.2303
True,True,equal,90.0,0.0076267315807709,0.2138
True,True,equal,90.0,-0.00981025687989859,0.7081
True,True,equal,90.0,0.0027616405099375042,0.279
True,True,equal,90.0,0.022264491936421455,0.0837
True,True,equal,90.0,-0.00307822729364577,0.4353
True,True,equal,90.0,0.006650691536545413,0.2348
True,True,equal,90.0,-0.010404274368831724,0.7637
True,True,equal,90.0,0.0005003806357240471,0.3535
True,True,equal,90.0,-0.004730469805885967,0.5243
True,True,equal,90.0,-0.004242195645660585,0.4977
True,True,equal,90.0,-0.005900823423906232,0.5197
True,True,equal,90.0,-0.009287837538857873,0.6814
True,True,equal,90.0,-0.002372531542323045,0.434
True,True,equal,90.0,0.009323228289721206,0.1956
True,True,equal,90.0,0.0018669104613547375,0.3176
True,True,same_mean,90.0,-0.004392467643400356,0.4932
True,True,same_mean,90.0,0.007613299006552959,0.2144
True,True,same_mean,90.0,0.0026333732034472907,0.2954
True,True,same_mean,90.0,-0.0038833727067003904,0.472
True,True,same_mean,90.0,0.0038091042552147072,0.2788
True,True,same_mean,90.0,0.03916249134669989,0.0407
True,True,same_mean,90.0,-0.01104592607876273,0.7576
True,True,same_mean,90.0,0.0013807415295311494,0.3326
True,True,same_mean,90.0,0.025993902091834123,0.0748
True,True,same_mean,90.0,0.05805174061021941,0.022
True,True,same_mean,90.0,0.011685297709730062,0.1662
True,True,same_mean,90.0,-0.005899154971472892,0.5357
True,True,same_mean,90.0,-0.0024558973952073853,0.4148
True,True,same_mean,90.0,-0.009234028471301453,0.6614
True,True,same_mean,90.0,0.06520793622487607,0.0203
True,True,same_mean,90.0,0.0386577736540403,0.0413
True,True,same_mean,90.0,-0.013538682857431452,0.8562
True,True,same_mean,90.0,0.03659514216565143,0.0435
True,True,same_mean,90.0,-0.008720968419458845,0.649
True,True,same_mean,90.0,0.004303889065848318,0.2613
True,True,diff_mean,90.0,0.9833431212364031,0.0001
True,True,diff_mean,90.0,0.985580873352961,0.0001
True,True,diff_mean,90.0,1.0,0.0001
True,True,diff_mean,90.0,0.980581053296433,0.0001
True,True,diff_mean,90.0,0.9883019886851339,0.0001
True,True,diff_mean,90.0,0.9936959571316663,0.0001
True,True,diff_mean,90.0,0.9871210862572272,0.0001
True,True,diff_mean,90.0,0.9906584597879049,0.0001
